latitude,longitude,altitude,geometry,No.,Name,Floor,X,Y,Z
-33.88607529479039,150.9505651957947,12.56,Point,15130,R4798,F 1,310470.963,6248583.865,12.56
-33.88612273495334,150.95059730649064,9.56,Point,15131,R4798,GF,310474.038,6248578.663,9.56
-33.88612273495334,150.95059730649064,12.56,Point,15131,R4798,F 1,310474.038,6248578.663,12.56
-33.88615891091781,150.95067155994425,9.56,Point,15132,R4798,GF,310480.986,6248574.788,9.56
-33.88615891091781,150.95067155994425,12.56,Point,15132,R4798,F 1,310480.986,6248574.788,12.56
-33.8860633181119,150.95075418746143,9.56,Point,15133,R4798,GF,310488.417,6248585.542,9.56
-33.8860633181119,150.95075418746143,12.56,Point,15133,R4798,F 1,310488.417,6248585.542,12.56
-33.8859486663151,150.95069390943738,12.56,Point,15134,R4798,F 1,310482.588,6248598.146,12.56
-33.88978206575676,150.95263297302307,8.43,Point,15135,R4799,GF,310670.413,6248176.587,8.43
-33.889722207761096,150.95261321215554,8.43,Point,15136,R4799,GF,310668.453,6248183.189,8.43
-33.887354129329765,150.9413116949742,12.62,Point,15140,R4800,GF,309617.916,6248424.923,12.62
-33.887354129329765,150.9413116949742,15.62,Point,15140,R4800,F 1,309617.916,6248424.923,15.62
-33.887354129329765,150.9413116949742,18.62,Point,15140,R4800,F 2,309617.916,6248424.923,18.62
-33.88736964680823,150.94112987991875,12.62,Point,15141,R4800,GF,309601.134,6248422.865,12.62
-33.88736964680823,150.94112987991875,15.62,Point,15141,R4800,F 1,309601.134,6248422.865,15.62
-33.88736964680823,150.94112987991875,18.62,Point,15141,R4800,F 2,309601.134,6248422.865,18.62
-33.88746612116742,150.94127137876643,12.62,Point,15142,R4800,GF,309614.436,6248412.428,12.62
-33.88746612116742,150.94127137876643,15.62,Point,15142,R4800,F 1,309614.436,6248412.428,15.62
-33.88746612116742,150.94127137876643,18.62,Point,15142,R4800,F 2,309614.436,6248412.428,18.62
-33.887450603486876,150.94145319401318,12.62,Point,15143,R4800,GF,309631.218,6248414.486,12.62
-33.887450603486876,150.94145319401318,15.62,Point,15143,R4800,F 1,309631.218,6248414.486,15.62
-33.887450603486876,150.94145319401318,18.62,Point,15143,R4800,F 2,309631.218,6248414.486,18.62
-33.88508761422889,150.94823976687863,9.13,Point,15144,R4801,GF,310253.688,6248689.108,9.13
-33.885030082521915,150.94815184227016,9.13,Point,15145,R4801,GF,310245.428,6248695.326,9.13
-33.88507451839288,150.94804579895347,9.13,Point,15146,R4801,GF,310235.718,6248690.202,9.13
-33.88513927691636,150.94810420817976,9.13,Point,15147,R4801,GF,310241.264,6248683.128,9.13
-33.88995615351696,150.94978454719006,9.57,Point,15149,R4802,GF,310407.349,6248152.025,9.57
-33.88995615351696,150.94978454719006,12.57,Point,15149,R4802,F 1,310407.349,6248152.025,12.57
-33.88996501219134,150.94972629600866,9.57,Point,15150,R4802,GF,310401.981,6248150.935,9.57
-33.88996501219134,150.94972629600866,12.57,Point,15150,R4802,F 1,310401.981,6248150.935,12.57
-33.890038370006955,150.9496757127899,9.57,Point,15151,R4802,GF,310397.465,6248142.706,9.57
-33.890038370006955,150.9496757127899,12.57,Point,15151,R4802,F 1,310397.465,6248142.706,12.57
-33.890134852642554,150.94971158075862,9.57,Point,15152,R4802,GF,310400.996,6248132.072,9.57
-33.890134852642554,150.94971158075862,12.57,Point,15152,R4802,F 1,310400.996,6248132.072,12.57
-33.8901301245609,150.94976500830896,9.57,Point,15153,R4802,GF,310405.927,6248132.695,9.57
-33.8901301245609,150.94976500830896,12.57,Point,15153,R4802,F 1,310405.927,6248132.695,12.57
-33.89004483505208,150.94983386838527,9.57,Point,15154,R4802,GF,310412.107,6248142.281,9.57
-33.89004483505208,150.94983386838527,12.57,Point,15154,R4802,F 1,310412.107,6248142.281,12.57
-33.88747884206812,150.94732876808703,11.15,Point,15155,R4803,GF,310174.725,6248422.23,11.15
-33.88746344300581,150.94731967680687,11.15,Point,15156,R4803,GF,310173.85,6248423.921,11.15
-33.88739781826081,150.94733158532102,11.15,Point,15157,R4803,GF,310174.806,6248431.221,11.15
-33.88736038250773,150.947332266115,11.15,Point,15158,R4803,GF,310174.786,6248435.374,11.15
-33.88732771614367,150.94728422312429,11.15,Point,15159,R4803,GF,310170.27,6248438.908,11.15
-33.88734707325116,150.9472267490626,11.15,Point,15160,R4803,GF,310164.997,6248436.655,11.15
-33.88740338072172,150.94719032650895,11.15,Point,15161,R4803,GF,310161.753,6248430.343,11.15
-33.887474085957535,150.94718623195553,11.15,Point,15162,R4803,GF,310161.531,6248422.494,11.15
-33.88752465607374,150.94724053842882,11.15,Point,15163,R4803,GF,310166.666,6248416.986,11.15
-33.88753461874089,150.947315679198,11.15,Point,15164,R4803,GF,310173.638,6248416.02,11.15
-33.887511247672805,150.94735629673335,11.15,Point,15165,R4803,GF,310177.343,6248418.687,11.15
-33.88701000104259,150.93998189184575,13.07,Point,15166,R4804,GF,309494.154,6248460.622,13.07
-33.8869583562845,150.94006622134117,13.07,Point,15167,R4804,GF,309501.839,6248466.506,13.07
-33.8868560057551,150.93995138697204,13.07,Point,15168,R4804,GF,309490.99,6248477.644,13.07
-33.88691451083519,150.93976940388413,13.07,Point,15169,R4804,GF,309474.288,6248470.818,13.07
-33.8869647073352,150.93980172361566,13.07,Point,15170,R4804,GF,309477.389,6248465.311,13.07
-33.88698383362087,150.93987782099583,13.07,Point,15171,R4804,GF,309484.47,6248463.331,13.07
-33.89143744820768,150.94716316922666,11.22,Point,15172,R4805,GF,310168.183,6247982.902,11.22
-33.89146848224297,150.94710083887426,11.22,Point,15173,R4805,GF,310162.487,6247979.345,11.22
-33.89151434571727,150.94715623361498,11.22,Point,15174,R4805,GF,310167.712,6247974.361,11.22
-33.891484174331374,150.94722541989634,11.22,Point,15175,R4805,GF,310174.044,6247977.835,11.22
-33.88971656418237,150.95342540680346,8.31,Point,15176,R4806,GF,310743.56,6248185.312,8.31
-33.88971656418237,150.95342540680346,11.31,Point,15176,R4806,F 1,310743.56,6248185.312,11.31
-33.889699589297294,150.95335456105573,8.31,Point,15177,R4806,GF,310736.97,6248187.064,8.31
-33.889699589297294,150.95335456105573,11.31,Point,15177,R4806,F 1,310736.97,6248187.064,11.31
-33.88974975570958,150.95328326792492,8.31,Point,15178,R4806,GF,310730.487,6248181.369,8.31
-33.88974975570958,150.95328326792492,11.31,Point,15178,R4806,F 1,310730.487,6248181.369,11.31
-33.8898172681914,150.95334530529868,11.31,Point,15179,R4806,F 1,310736.374,6248173.996,11.31
-33.889784328044804,150.95344722825658,8.31,Point,15180,R4806,GF,310745.728,6248177.837,8.31
-33.889784328044804,150.95344722825658,11.31,Point,15180,R4806,F 1,310745.728,6248177.837,11.31
-33.88639043443749,150.94741382504034,11.14,Point,15181,R4807,GF,310180.18,6248543.095,11.14
-33.88634500151283,150.94749030288153,11.14,Point,15182,R4807,GF,310187.153,6248548.275,11.14
-33.88630722348907,150.9475104850759,11.14,Point,15183,R4807,GF,310188.936,6248552.502,11.14
-33.88626922646917,150.94743311953744,11.14,Point,15184,R4807,GF,310181.696,6248556.573,11.14
-33.88628993268714,150.94735703959356,11.14,Point,15185,R4807,GF,310174.705,6248554.136,11.14
-33.88633833790499,150.9473350133958,11.14,Point,15186,R4807,GF,310172.775,6248548.727,11.14
-33.88859856908514,150.950747684781,10.37,Point,15187,R4808,GF,310493.425,6248304.363,10.37
-33.88859856908514,150.950747684781,13.37,Point,15187,R4808,F 1,310493.425,6248304.363,13.37
-33.888547367464156,150.9507257830552,10.37,Point,15188,R4808,GF,310491.286,6248310.001,10.37
-33.888547367464156,150.9507257830552,13.37,Point,15188,R4808,F 1,310491.286,6248310.001,13.37
-33.888529110812414,150.95068691862116,10.37,Point,15189,R4808,GF,310487.651,6248311.954,10.37
-33.888529110812414,150.95068691862116,13.37,Point,15189,R4808,F 1,310487.651,6248311.954,13.37
-33.888537018324705,150.9506424655952,10.37,Point,15190,R4808,GF,310483.557,6248310.995,10.37
-33.888537018324705,150.9506424655952,13.37,Point,15190,R4808,F 1,310483.557,6248310.995,13.37
-33.88858054867282,150.95060271760536,10.37,Point,15191,R4808,GF,310479.977,6248306.094,10.37
-33.88858054867282,150.95060271760536,13.37,Point,15191,R4808,F 1,310479.977,6248306.094,13.37
-33.88864792198218,150.9506330116253,10.37,Point,15192,R4808,GF,310482.928,6248298.678,10.37
-33.88864792198218,150.9506330116253,13.37,Point,15192,R4808,F 1,310482.928,6248298.678,13.37
-33.888657989082546,150.950651691598,10.37,Point,15193,R4808,GF,310484.678,6248297.596,10.37
-33.888657989082546,150.950651691598,13.37,Point,15193,R4808,F 1,310484.678,6248297.596,13.37
-33.88868818242428,150.9506855781453,10.37,Point,15194,R4808,GF,310487.879,6248294.31,10.37
-33.88868818242428,150.9506855781453,13.37,Point,15194,R4808,F 1,310487.879,6248294.31,13.37
-33.88866755468522,150.950728562405,10.37,Point,15195,R4808,GF,310491.809,6248296.677,10.37
-33.88866755468522,150.950728562405,13.37,Point,15195,R4808,F 1,310491.809,6248296.677,13.37
-33.88739797297229,150.93701762503133,13.76,Point,15196,R4809,GF,309220.845,6248412.092,13.76
-33.88745578287021,150.93688160540606,13.76,Point,15197,R4809,GF,309208.393,6248405.428,13.76
-33.88753404256076,150.9369641060788,13.76,Point,15198,R4809,GF,309216.198,6248396.902,13.76
-33.88750057854586,150.93709692305833,13.76,Point,15199,R4809,GF,309228.408,6248400.86,13.76
-33.88603393996967,150.95271849826796,8.95,Point,15200,R4810,GF,310670.038,6248592.423,8.95
-33.88609401218686,150.95266489680887,8.95,Point,15201,R4810,GF,310665.213,6248585.662,8.95
-33.88618253203737,150.95262915727952,8.95,Point,15202,R4810,GF,310662.103,6248575.779,8.95
-33.88623364469501,150.95268206941125,8.95,Point,15203,R4810,GF,310667.11,6248570.208,8.95
-33.88619577625301,150.9527315833203,8.95,Point,15204,R4810,GF,310671.606,6248574.499,8.95
-33.88611506050935,150.95276000061037,8.95,Point,15205,R4810,GF,310674.056,6248583.503,8.95
-33.88705591789475,150.94855422239033,10.96,Point,15206,R4811,GF,310287.133,6248471.398,10.96
-33.88704119613201,150.94846885986948,10.96,Point,15207,R4811,GF,310279.205,6248472.873,10.96
-33.88707922067322,150.94837902307287,10.96,Point,15208,R4811,GF,310270.98,6248468.49,10.96
-33.88713859389402,150.94845029899767,10.96,Point,15209,R4811,GF,310277.704,6248462.037,10.96
-33.88714477681224,150.94853729324018,10.96,Point,15210,R4811,GF,310285.764,6248461.512,10.96
-33.88576384730112,150.94812952194624,9.26,Point,15212,R4812,GF,310244.989,6248613.908,9.26
-33.885823093168234,150.94807028286343,9.26,Point,15213,R4812,GF,310239.641,6248607.228,9.26
-33.88589440860714,150.94810551776945,9.26,Point,15214,R4812,GF,310243.058,6248599.384,9.26
-33.885835171737924,150.9481647566649,9.26,Point,15215,R4812,GF,310248.406,6248606.063,9.26
-33.889030697654796,150.95208088268444,9.75,Point,15218,R4813,GF,310617.689,6248258.898,9.75
-33.889030697654796,150.95208088268444,12.75,Point,15218,R4813,F 1,310617.689,6248258.898,12.75
-33.888989426934614,150.9521529795321,9.75,Point,15219,R4813,GF,310624.266,6248263.608,9.75
-33.888989426934614,150.9521529795321,12.75,Point,15219,R4813,F 1,310624.266,6248263.608,12.75
-33.89015219831257,150.94781334237717,9.24,Point,15220,R4814,GF,310225.468,6248126.642,9.24
-33.89015219831257,150.94781334237717,12.24,Point,15220,R4814,F 1,310225.468,6248126.642,12.24
-33.89024264371206,150.94771685073445,9.24,Point,15221,R4814,GF,310216.744,6248116.433,9.24
-33.89024264371206,150.94771685073445,12.24,Point,15221,R4814,F 1,310216.744,6248116.433,12.24
-33.890322826252294,150.9477344345947,12.24,Point,15222,R4814,F 1,310218.548,6248107.573,12.24
-33.89033692885552,150.94779883957276,12.24,Point,15223,R4814,F 1,310224.536,6248106.128,12.24
-33.8902656862238,150.9478707926513,9.24,Point,15224,R4814,GF,310231.033,6248114.162,9.24
-33.8902656862238,150.9478707926513,12.24,Point,15224,R4814,F 1,310231.033,6248114.162,12.24
-33.89017544796731,150.94785201158197,9.24,Point,15225,R4814,GF,310229.096,6248124.135,9.24
-33.89017544796731,150.94785201158197,12.24,Point,15225,R4814,F 1,310229.096,6248124.135,12.24
-33.88925077082932,150.95270012101813,9.33,Point,15226,R4815,GF,310675.449,6248235.633,9.33
-33.88933165047409,150.95259803647667,9.33,Point,15227,R4815,GF,310666.186,6248226.475,9.33
-33.889415374717125,150.9526996142435,9.33,Point,15228,R4815,GF,310675.766,6248217.377,9.33
-33.88934812432858,150.95274177736619,9.33,Point,15229,R4815,GF,310679.517,6248224.913,9.33
-33.887120104714405,150.94778214641622,11.03,Point,15230,R4816,GF,310215.864,6248462.853,11.03
-33.887099511720216,150.94784393124192,11.03,Point,15231,R4816,GF,310221.533,6248465.251,11.03
-33.88704662205087,150.94783980321085,11.03,Point,15232,R4816,GF,310221.034,6248471.109,11.03
-33.88699795754175,150.94778891075083,11.03,Point,15233,R4816,GF,310216.219,6248476.412,11.03
-33.88703497656571,150.94772263484205,11.03,Point,15234,R4816,GF,310210.171,6248472.184,11.03
-33.8870849870103,150.94770657066704,11.03,Point,15235,R4816,GF,310208.796,6248466.608,11.03
-33.88710367688265,150.94766640074565,11.03,Point,15236,R4816,GF,310205.122,6248464.461,11.03
-33.887131096116576,150.94770313069532,11.03,Point,15237,R4816,GF,310208.58,6248461.488,11.03
-33.8913022154497,150.94825035758038,9.76,Point,15238,R4817,GF,310268.435,6247999.909,9.76
-33.891382502247,150.94832616350453,9.76,Point,15239,R4817,GF,310275.624,6247991.145,9.76
-33.891358739499424,150.94838767046252,9.76,Point,15240,R4817,GF,310281.26,6247993.894,9.76
-33.89129885451873,150.94839934406866,9.76,Point,15241,R4817,GF,310282.207,6248000.557,9.76
-33.891266399454175,150.9483488066543,9.76,Point,15242,R4817,GF,310277.461,6248004.063,9.76
-33.89126108951817,150.948286623014,9.76,Point,15243,R4817,GF,310271.698,6248004.537,9.76
-33.88960767794704,150.95175167985087,8.97,Point,15244,R4818,GF,310588.517,6248194.302,8.97
-33.88960767794704,150.95175167985087,11.97,Point,15244,R4818,F 1,310588.517,6248194.302,11.97
-33.88960406307165,150.95182221741817,8.97,Point,15245,R4818,GF,310595.033,6248194.833,8.97
-33.88960406307165,150.95182221741817,11.97,Point,15245,R4818,F 1,310595.033,6248194.833,11.97
-33.88953081727079,150.9518481444801,8.97,Point,15246,R4818,GF,310597.269,6248203.004,8.97
-33.88953081727079,150.9518481444801,11.97,Point,15246,R4818,F 1,310597.269,6248203.004,11.97
-33.88951523833073,150.95174472169552,8.97,Point,15247,R4818,GF,310587.669,6248204.541,8.97
-33.88951523833073,150.95174472169552,11.97,Point,15247,R4818,F 1,310587.669,6248204.541,11.97
-33.889567868683635,150.95171970918759,8.97,Point,15248,R4818,GF,310585.472,6248198.658,8.97
-33.889567868683635,150.95171970918759,11.97,Point,15248,R4818,F 1,310585.472,6248198.658,11.97
-33.89147090561704,150.9474923786884,10.89,Point,15249,R4819,GF,310198.705,6247979.8,10.89
-33.89153569706391,150.94759440744048,10.89,Point,15250,R4819,GF,310208.285,6247972.803,10.89
-33.89148826518914,150.94765103248426,10.89,Point,15251,R4819,GF,310213.417,6247978.168,10.89
-33.89143141373107,150.94765535730016,10.89,Point,15252,R4819,GF,310213.691,6247984.481,10.89
-33.8895146776484,150.947408591774,10.33,Point,15256,R4820,GF,310186.62,6248196.597,10.33
-33.88946092995977,150.94733134141495,10.33,Point,15257,R4820,GF,310179.356,6248202.415,10.33
-33.88949212260601,150.947237945937,10.33,Point,15258,R4820,GF,310170.787,6248198.783,10.33
-33.88926812316714,150.94627022631525,10.68,Point,15260,R4821,GF,310080.786,6248221.836,10.68
-33.88923029500829,150.94617059287057,10.68,Point,15261,R4821,GF,310071.487,6248225.847,10.68
-33.88925197294512,150.9460587531392,10.68,Point,15262,R4821,GF,310061.191,6248223.236,10.68
-33.88930135114143,150.94601885147165,10.68,Point,15263,R4821,GF,310057.61,6248217.686,10.68
-33.88934445771346,150.94607056943985,10.68,Point,15264,R4821,GF,310062.489,6248213.001,10.68
-33.88934200557095,150.94613764084727,10.68,Point,15265,R4821,GF,310068.687,6248213.397,10.68
-33.889316256118484,150.9462886635717,10.68,Point,15267,R4821,GF,310082.598,6248216.532,10.68
-33.88586820450943,150.94828353032221,9.31,Point,15268,R4822,GF,310259.465,6248602.619,9.31
-33.88582050889608,150.94829295423352,9.31,Point,15269,R4822,GF,310260.231,6248607.926,9.31
-33.88577896953955,150.9482356641165,9.31,Point,15270,R4822,GF,310254.84,6248612.427,9.31
-33.88582679974491,150.94816070824695,9.31,Point,15271,R4822,GF,310248.013,6248606.984,9.31
-33.8858926946783,150.94814769140106,9.31,Point,15272,R4822,GF,310246.955,6248599.652,9.31
-33.88592735385738,150.948197383639,9.31,Point,15273,R4822,GF,310251.628,6248595.9,9.31
-33.88590781952578,150.9482577798849,9.31,Point,15274,R4822,GF,310257.171,6248598.178,9.31
-33.8911933041358,150.9477305096112,10.6,Point,15275,R4823,GF,310220.114,6248011.027,10.6
-33.89116672410062,150.94764944944254,10.6,Point,15276,R4823,GF,310212.558,6248013.825,10.6
-33.8869418325373,150.94328102199287,11.64,Point,15280,R4824,GF,309799.148,6248474.297,11.64
-33.88697156875306,150.94326365809718,11.64,Point,15281,R4824,GF,309797.608,6248470.967,11.64
-33.88695071570436,150.9431477495777,11.64,Point,15282,R4824,GF,309786.841,6248473.065,11.64
-33.887384782519746,150.93817970350193,13.49,Point,15288,R4825,GF,309328.299,6248415.713,13.49
-33.88732450303791,150.93817367265675,13.49,Point,15289,R4825,GF,309327.607,6248422.387,13.49
-33.887318205817465,150.93817023473974,13.49,Point,15290,R4825,GF,309327.275,6248423.079,13.49
-33.88727451385016,150.93809505311722,13.49,Point,15291,R4825,GF,309320.224,6248427.785,13.49
-33.887378406898854,150.93795507081418,13.49,Point,15292,R4825,GF,309307.508,6248416.003,13.49
-33.88750317676678,150.9379714420251,13.49,Point,15293,R4825,GF,309309.3,6248402.196,13.49
-33.88751188689787,150.9380743004963,13.49,Point,15294,R4825,GF,309318.833,6248401.421,13.49
-33.88747522323134,150.93815394634825,13.49,Point,15295,R4825,GF,309326.118,6248405.635,13.49
-33.89051502077337,150.9525884556682,8.02,Point,15296,R4826,GF,310667.916,6248095.218,8.02
-33.89049856429694,150.95251573736843,8.02,Point,15297,R4826,GF,310661.154,6248096.909,8.02
-33.89053631853156,150.95248431221515,8.02,Point,15298,R4826,GF,310658.331,6248092.664,8.02
-33.89056514364908,150.95243267634282,8.02,Point,15299,R4826,GF,310653.619,6248089.372,8.02
-33.89060505065663,150.9524271488219,8.02,Point,15300,R4826,GF,310653.196,6248084.936,8.02
-33.89058546005502,150.95252821335131,8.02,Point,15301,R4826,GF,310662.5,6248087.295,8.02
-33.88737574895926,150.94280954924656,12.09,Point,15302,R4827,GF,309756.504,6248425.301,12.09
-33.88737574895926,150.94280954924656,15.09,Point,15302,R4827,F 1,309756.504,6248425.301,15.09
-33.88735160326986,150.94286902049768,12.09,Point,15303,R4827,GF,309761.951,6248428.089,12.09
